material_id,cif,formation_energy_per_atom,total_magnetization
505604,"# generated using pymatgen
data_GdNiO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.23580731
_cell_length_b   5.49316529
_cell_length_c   7.47467175
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdNiO3
_chemical_formula_sum   'Gd4 Ni4 O12'
_cell_volume   214.98019263
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.98402748  0.06537388  0.25000000  1
  Gd  Gd1  1  0.48402748  0.43462612  0.75000000  1
  Gd  Gd2  1  0.51597252  0.56537388  0.25000000  1
  Gd  Gd3  1  0.01597252  0.93462612  0.75000000  1
  Ni  Ni4  1  0.50000000  -0.00000000  0.00000000  1
  Ni  Ni5  1  -0.00000000  0.50000000  0.00000000  1
  Ni  Ni6  1  -0.00000000  0.50000000  0.50000000  1
  Ni  Ni7  1  0.50000000  -0.00000000  0.50000000  1
  O  O8  1  0.08819931  0.47878149  0.25000000  1
  O  O9  1  0.58819931  0.02121851  0.75000000  1
  O  O10  1  0.41180069  0.97878149  0.25000000  1
  O  O11  1  0.91180069  0.52121851  0.75000000  1
  O  O12  1  0.70100145  0.29833368  0.04557856  1
  O  O13  1  0.20100145  0.20166632  0.95442144  1
  O  O14  1  0.79899855  0.79833368  0.45442144  1
  O  O15  1  0.29899855  0.70166632  0.54557856  1
  O  O16  1  0.29899855  0.70166632  0.95442144  1
  O  O17  1  0.79899855  0.79833368  0.04557856  1
  O  O18  1  0.20100145  0.20166632  0.54557856  1
  O  O19  1  0.70100145  0.29833368  0.45442144  1
",-2.449596328,24.0000019
22013,"# generated using pymatgen
data_LaTiO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.56856000
_cell_length_b   5.67329700
_cell_length_c   7.93828800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaTiO3
_chemical_formula_sum   'La4 Ti4 O12'
_cell_volume   250.78714659
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.00755800  0.95263100  0.75000000  1
  La  La1  1  0.49244200  0.45263100  0.75000000  1
  La  La2  1  0.50755800  0.54736900  0.25000000  1
  La  La3  1  0.99244200  0.04736900  0.25000000  1
  Ti  Ti4  1  0.00000000  0.50000000  0.50000000  1
  Ti  Ti5  1  0.50000000  0.00000000  0.00000000  1
  Ti  Ti6  1  0.50000000  0.00000000  0.50000000  1
  Ti  Ti7  1  0.00000000  0.50000000  0.00000000  1
  O  O8  1  0.70851700  0.28921800  0.46315600  1
  O  O9  1  0.79148300  0.78921800  0.03684400  1
  O  O10  1  0.20851700  0.21078200  0.53684400  1
  O  O11  1  0.29148300  0.71078200  0.96315600  1
  O  O12  1  0.29148300  0.71078200  0.53684400  1
  O  O13  1  0.20851700  0.21078200  0.96315600  1
  O  O14  1  0.79148300  0.78921800  0.46315600  1
  O  O15  1  0.70851700  0.28921800  0.03684400  1
  O  O16  1  0.06855700  0.48673100  0.25000000  1
  O  O17  1  0.43144300  0.98673100  0.25000000  1
  O  O18  1  0.56855700  0.01326900  0.75000000  1
  O  O19  1  0.93144300  0.51326900  0.75000000  1
",-3.63968583,0.0392361
1273769,"# generated using pymatgen
data_LaMnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.84726183
_cell_length_b   6.84731895
_cell_length_c   6.87467870
_cell_angle_alpha   70.42832012
_cell_angle_beta   69.53676264
_cell_angle_gamma   108.22004504
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaMnO3
_chemical_formula_sum   'La4 Mn4 O12'
_cell_volume   248.53597537
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.99987200  0.49981800  0.00009600  1
  La  La1  1  0.50000800  0.00006200  0.00006500  1
  La  La2  1  0.00015400  0.99998400  0.49993600  1
  La  La3  1  0.49999500  0.49992100  0.49998300  1
  Mn  Mn4  1  0.50010100  0.00011500  0.50007100  1
  Mn  Mn5  1  0.50004200  0.49997200  0.99992400  1
  Mn  Mn6  1  0.99980100  0.50001100  0.49997200  1
  Mn  Mn7  1  0.99997700  0.00001400  0.99996400  1
  O  O8  1  0.26067800  0.76075500  0.50002400  1
  O  O9  1  0.73929400  0.23937200  0.50000800  1
  O  O10  1  0.73861300  0.73853900  0.00000200  1
  O  O11  1  0.26144700  0.26138700  0.00000100  1
  O  O12  1  0.43564100  0.73724100  0.82714300  1
  O  O13  1  0.94906300  0.24269700  0.80818600  1
  O  O14  1  0.74365900  0.94241100  0.31404000  1
  O  O15  1  0.26315700  0.43769000  0.29909000  1
  O  O16  1  0.56436100  0.26279800  0.17284900  1
  O  O17  1  0.05086900  0.75724700  0.19183800  1
  O  O18  1  0.25647600  0.05771000  0.68592600  1
  O  O19  1  0.73679400  0.56225700  0.70088300  1
",-2.959400331,15.999964
760376,"# generated using pymatgen
data_KTiO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.69172000
_cell_length_b   3.69172000
_cell_length_c   5.76689700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KTiO3
_chemical_formula_sum   'K1 Ti1 O3'
_cell_volume   78.59586599
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.50000000  0.50000000  0.99627700  1
  Ti  Ti1  1  0.00000000  0.00000000  0.49476100  1
  O  O2  1  0.50000000  0.00000000  0.60587400  1
  O  O3  1  0.00000000  0.50000000  0.60587400  1
  O  O4  1  0.00000000  0.00000000  0.19461500  1
",-2.662460197,1.0034982
19281,"# generated using pymatgen
data_LaCrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.50572244
_cell_length_b   5.51974573
_cell_length_c   7.78598881
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00033228
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaCrO3
_chemical_formula_sum   'La4 Cr4 O12'
_cell_volume   236.61766315
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.02882426  0.99441545  0.25000000  1
  La  La1  1  0.52882196  0.50558154  0.25000000  1
  La  La2  1  0.47117804  0.49441846  0.75000000  1
  La  La3  1  0.97117574  0.00558455  0.75000000  1
  Cr  Cr4  1  -0.00000000  0.50000000  0.50000000  1
  Cr  Cr5  1  0.50000000  0.00000000  -0.00000000  1
  Cr  Cr6  1  0.50000000  0.00000000  0.50000000  1
  Cr  Cr7  1  -0.00000000  0.50000000  -0.00000000  1
  O  O8  1  0.71750278  0.28210195  0.53851490  1
  O  O9  1  0.21750081  0.21789618  0.96149502  1
  O  O10  1  0.78249919  0.78210382  0.46149502  1
  O  O11  1  0.28249722  0.71789805  0.03851490  1
  O  O12  1  0.28249722  0.71789805  0.46148510  1
  O  O13  1  0.78249919  0.78210382  0.03850498  1
  O  O14  1  0.21750081  0.21789618  0.53850498  1
  O  O15  1  0.71750278  0.28210195  0.96148510  1
  O  O16  1  0.51191408  0.92785721  0.75000000  1
  O  O17  1  0.01192981  0.57214356  0.75000000  1
  O  O18  1  0.98807019  0.42785644  0.25000000  1
  O  O19  1  0.48808592  0.07214279  0.25000000  1
",-3.196623345,12.0000006
20029,"# generated using pymatgen
data_SrCrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.89320400
_cell_length_b   3.89320400
_cell_length_c   3.89320400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrCrO3
_chemical_formula_sum   'Sr1 Cr1 O3'
_cell_volume   59.00943858
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.50000100  0.50000100  0.50000100  1
  Cr  Cr1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.50000100  0.00000000  0.00000000  1
  O  O3  1  0.00000000  0.50000100  0.00000000  1
  O  O4  1  0.00000000  0.00000000  0.50000100  1
",-2.571755685,2.0150808
1181002,"# generated using pymatgen
data_LaFeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.04615430
_cell_length_b   6.75993714
_cell_length_c   11.06507041
_cell_angle_alpha   89.99330492
_cell_angle_beta   89.99916333
_cell_angle_gamma   90.02750032
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaFeO3
_chemical_formula_sum   'La4 Fe4 O12'
_cell_volume   302.64898869
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.50038200  0.00021500  0.99999900  1
  La  La1  1  0.99985300  0.49992300  0.99984600  1
  La  La2  1  0.00039400  0.49977700  0.49989100  1
  La  La3  1  0.49974600  0.00014500  0.49988300  1
  Fe  Fe4  1  0.42610400  0.31128300  0.24991000  1
  Fe  Fe5  1  0.57386200  0.68855900  0.74984100  1
  Fe  Fe6  1  0.07461000  0.81126800  0.24992600  1
  Fe  Fe7  1  0.92393700  0.18909000  0.74994400  1
  O  O8  1  0.02364100  0.16586900  0.58383500  1
  O  O9  1  0.41714300  0.01565900  0.25016200  1
  O  O10  1  0.97670600  0.83443600  0.08371900  1
  O  O11  1  0.52382500  0.33410000  0.08361500  1
  O  O12  1  0.52388100  0.33401000  0.41632000  1
  O  O13  1  0.97641200  0.83444400  0.41632300  1
  O  O14  1  0.47615500  0.66555000  0.91631900  1
  O  O15  1  0.58269300  0.98405200  0.75023600  1
  O  O16  1  0.91713300  0.48472200  0.75017700  1
  O  O17  1  0.08318200  0.51558200  0.25018700  1
  O  O18  1  0.47667400  0.66547300  0.58357600  1
  O  O19  1  0.02366800  0.16584500  0.91629100  1
",-2.746178184,19.9997307
1188497,"# generated using pymatgen
data_CaMnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.39092029
_cell_length_b   5.39092029
_cell_length_c   9.21762700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000351
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaMnO3
_chemical_formula_sum   'Ca4 Mn4 O12'
_cell_volume   231.99336620
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.00000000  0.50000000  1
  Ca  Ca1  1  0.00000000  0.00000000  0.00000000  1
  Ca  Ca2  1  0.33333300  0.66666700  0.25000000  1
  Ca  Ca3  1  0.66666700  0.33333300  0.75000000  1
  Mn  Mn4  1  0.33333300  0.66666700  0.88627300  1
  Mn  Mn5  1  0.66666700  0.33333300  0.11372700  1
  Mn  Mn6  1  0.66666700  0.33333300  0.38627300  1
  Mn  Mn7  1  0.33333300  0.66666700  0.61372700  1
  O  O8  1  0.50000000  0.50000000  0.50000000  1
  O  O9  1  0.50000000  0.00000000  0.50000000  1
  O  O10  1  0.00000000  0.50000000  0.50000000  1
  O  O11  1  0.50000000  0.50000000  0.00000000  1
  O  O12  1  0.50000000  0.00000000  0.00000000  1
  O  O13  1  0.00000000  0.50000000  0.00000000  1
  O  O14  1  0.82373900  0.17626100  0.25000000  1
  O  O15  1  0.82373900  0.64747700  0.25000000  1
  O  O16  1  0.35252300  0.17626100  0.25000000  1
  O  O17  1  0.17626100  0.82373900  0.75000000  1
  O  O18  1  0.17626100  0.35252300  0.75000000  1
  O  O19  1  0.64747700  0.82373900  0.75000000  1
",-2.415764464,12.0013055
20530,"# generated using pymatgen
data_CeCrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.90655000
_cell_length_b   3.90655000
_cell_length_c   3.90655000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CeCrO3
_chemical_formula_sum   'Ce1 Cr1 O3'
_cell_volume   59.61837874
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.00000000  0.00000000  0.00000000  1
  Cr  Cr1  1  0.49999900  0.49999900  0.49999900  1
  O  O2  1  0.00000000  0.49999900  0.49999900  1
  O  O3  1  0.49999900  0.00000000  0.49999900  1
  O  O4  1  0.49999900  0.49999900  0.00000000  1
",-2.970420415,4.0008028
1278982,"# generated using pymatgen
data_CaFeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.43404702
_cell_length_b   6.65514250
_cell_length_c   6.65512054
_cell_angle_alpha   70.83781826
_cell_angle_beta   90.00104610
_cell_angle_gamma   90.00102779
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaFeO3
_chemical_formula_sum   'Ca4 Fe4 O12'
_cell_volume   227.34295851
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.50000600  0.74714400  0.24715700  1
  Ca  Ca1  1  0.99999400  0.00284900  0.50283100  1
  Ca  Ca2  1  0.50000600  0.24715700  0.74714400  1
  Ca  Ca3  1  0.99999300  0.50283000  0.00284800  1
  Fe  Fe4  1  0.99999000  0.50028600  0.50028600  1
  Fe  Fe5  1  0.50002200  0.74973500  0.74973500  1
  Fe  Fe6  1  0.99998400  0.00027500  0.00027000  1
  Fe  Fe7  1  0.50001700  0.24972700  0.24972700  1
  O  O8  1  0.24991800  0.37504100  0.37504500  1
  O  O9  1  0.75008000  0.62495800  0.62495800  1
  O  O10  1  0.24992200  0.87505000  0.87505100  1
  O  O11  1  0.75009200  0.12495600  0.12495600  1
  O  O12  1  0.99999500  0.74861700  0.24859400  1
  O  O13  1  0.49999800  0.00137100  0.50139200  1
  O  O14  1  0.99999600  0.24859800  0.74861300  1
  O  O15  1  0.49999900  0.50138800  0.00137300  1
  O  O16  1  0.24991900  0.62496000  0.62496100  1
  O  O17  1  0.75008100  0.87505300  0.87505300  1
  O  O18  1  0.24991500  0.12496000  0.12496000  1
  O  O19  1  0.75007400  0.37504600  0.37504700  1
",-2.175628309,16.4426158
1080575,"# generated using pymatgen
data_SrZrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.81235817
_cell_length_b   5.81235817
_cell_length_c   5.81235817
_cell_angle_alpha   90.50057896
_cell_angle_beta   119.61211846
_cell_angle_gamma   119.81080515
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrZrO3
_chemical_formula_sum   'Sr2 Zr2 O6'
_cell_volume   139.44806584
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.48945910  0.75000000  0.23945910  1
  Sr  Sr1  1  0.51054090  0.25000000  0.76054090  1
  Zr  Zr2  1  -0.00000000  0.50000000  0.50000000  1
  Zr  Zr3  1  -0.00000000  0.00000000  -0.00000000  1
  O  O4  1  0.91802168  0.75000000  0.66802168  1
  O  O5  1  0.08197832  0.25000000  0.33197832  1
  O  O6  1  0.50000000  0.20501903  0.20501903  1
  O  O7  1  0.00000000  0.29498097  0.79498097  1
  O  O8  1  -0.00000000  0.70501903  0.20501903  1
  O  O9  1  0.50000000  0.79498097  0.79498097  1
",-3.657066389,0.0
1068742,"# generated using pymatgen
data_SrZrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.17686100
_cell_length_b   4.17686100
_cell_length_c   4.27498800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrZrO3
_chemical_formula_sum   'Sr1 Zr1 O3'
_cell_volume   74.58215805
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.50000000  0.50000000  0.55898400  1
  Zr  Zr1  1  0.00000000  0.00000000  0.00459900  1
  O  O2  1  0.00000000  0.00000000  0.47900200  1
  O  O3  1  0.50000000  0.00000000  0.95070800  1
  O  O4  1  0.00000000  0.50000000  0.95070800  1
",-3.613318103,0.000111
19001,"# generated using pymatgen
data_SrMnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.45233120
_cell_length_b   5.45233131
_cell_length_c   9.09318312
_cell_angle_alpha   90.00000347
_cell_angle_beta   89.99999533
_cell_angle_gamma   120.00007155
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrMnO3
_chemical_formula_sum   'Sr4 Mn4 O12'
_cell_volume   234.10501794
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.33333356  0.66666703  0.24860604  1
  Sr  Sr1  1  0.66666623  0.33333402  0.74860618  1
  Sr  Sr2  1  -0.00000026  0.00000036  0.49783367  1
  Sr  Sr3  1  -0.00000047  -0.00000017  0.99783340  1
  Mn  Mn4  1  0.33333370  0.66666669  0.88570961  1
  Mn  Mn5  1  0.66666650  0.33333292  0.11207563  1
  Mn  Mn6  1  0.66666642  0.33333364  0.38570820  1
  Mn  Mn7  1  0.33333346  0.66666736  0.61207482  1
  O  O8  1  0.50001164  0.49997863  0.49898311  1
  O  O9  1  0.50002112  0.00003343  0.49898296  1
  O  O10  1  -0.00003344  0.49998850  0.49898319  1
  O  O11  1  0.49997805  0.50001246  0.99898336  1
  O  O12  1  0.49998792  -0.00003405  0.99898292  1
  O  O13  1  0.00003390  0.50002208  0.99898288  1
  O  O14  1  0.18109154  0.36219079  0.74894678  1
  O  O15  1  0.63780941  0.81890003  0.74894678  1
  O  O16  1  0.18110048  0.81890869  0.74894690  1
  O  O17  1  0.81889983  0.63780896  0.24894688  1
  O  O18  1  0.36219120  0.18109150  0.24894680  1
  O  O19  1  0.81890821  0.18110014  0.24894690  1
",-2.496220726,11.9999998
557081,"# generated using pymatgen
data_BaCrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.74069414
_cell_length_b   5.74069414
_cell_length_c   32.84612400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000160
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaCrO3
_chemical_formula_sum   'Ba14 Cr14 O42'
_cell_volume   937.44019244
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  0.00000000  0.60583300  1
  Ba  Ba1  1  0.00000000  0.00000000  0.10583300  1
  Ba  Ba2  1  0.33333300  0.66666700  0.32115800  1
  Ba  Ba3  1  0.66666700  0.33333300  0.67884200  1
  Ba  Ba4  1  0.00000000  0.00000000  0.39416700  1
  Ba  Ba5  1  0.33333300  0.66666700  0.03901700  1
  Ba  Ba6  1  0.33333300  0.66666700  0.17884200  1
  Ba  Ba7  1  0.66666700  0.33333300  0.53901700  1
  Ba  Ba8  1  0.66666700  0.33333300  0.96098300  1
  Ba  Ba9  1  0.66666700  0.33333300  0.82115800  1
  Ba  Ba10  1  0.66666700  0.33333300  0.25000000  1
  Ba  Ba11  1  0.00000000  0.00000000  0.89416700  1
  Ba  Ba12  1  0.33333300  0.66666700  0.46098300  1
  Ba  Ba13  1  0.33333300  0.66666700  0.75000000  1
  Cr  Cr14  1  0.33333300  0.66666700  0.64551200  1
  Cr  Cr15  1  0.66666700  0.33333300  0.35448800  1
  Cr  Cr16  1  0.33333300  0.66666700  0.56512000  1
  Cr  Cr17  1  0.66666700  0.33333300  0.43488000  1
  Cr  Cr18  1  0.00000000  0.00000000  0.20998200  1
  Cr  Cr19  1  0.00000000  0.00000000  0.29001800  1
  Cr  Cr20  1  0.66666700  0.33333300  0.14551200  1
  Cr  Cr21  1  0.00000000  0.00000000  0.70998200  1
  Cr  Cr22  1  0.00000000  0.00000000  0.50000000  1
  Cr  Cr23  1  0.00000000  0.00000000  0.79001800  1
  Cr  Cr24  1  0.33333300  0.66666700  0.93488000  1
  Cr  Cr25  1  0.66666700  0.33333300  0.06512000  1
  Cr  Cr26  1  0.33333300  0.66666700  0.85448800  1
  Cr  Cr27  1  0.00000000  0.00000000  0.00000000  1
  O  O28  1  0.29403400  0.14701700  0.75000000  1
  O  O29  1  0.85298300  0.70596600  0.75000000  1
  O  O30  1  0.32905200  0.16452600  0.32180500  1
  O  O31  1  0.85298300  0.14701700  0.75000000  1
  O  O32  1  0.47964400  0.52035600  0.60647100  1
  O  O33  1  0.16996200  0.33992500  0.53474200  1
  O  O34  1  0.16452600  0.32905200  0.82180500  1
  O  O35  1  0.95928700  0.47964400  0.10647100  1
  O  O36  1  0.04071300  0.52035600  0.60647100  1
  O  O37  1  0.47964400  0.95928700  0.89352900  1
  O  O38  1  0.14701700  0.29403400  0.25000000  1
  O  O39  1  0.33992500  0.16996200  0.03474200  1
  O  O40  1  0.16996200  0.83003800  0.96525800  1
  O  O41  1  0.32905200  0.16452600  0.17819500  1
  O  O42  1  0.83003800  0.16996200  0.46525800  1
  O  O43  1  0.66007500  0.83003800  0.96525800  1
  O  O44  1  0.67094800  0.83547400  0.82180500  1
  O  O45  1  0.16452600  0.83547400  0.67819500  1
  O  O46  1  0.04071300  0.52035600  0.89352900  1
  O  O47  1  0.16452600  0.83547400  0.82180500  1
  O  O48  1  0.83003800  0.16996200  0.03474200  1
  O  O49  1  0.66007500  0.83003800  0.53474200  1
  O  O50  1  0.16996200  0.83003800  0.53474200  1
  O  O51  1  0.83547400  0.67094800  0.17819500  1
  O  O52  1  0.95928700  0.47964400  0.39352900  1
  O  O53  1  0.47964400  0.95928700  0.60647100  1
  O  O54  1  0.33992500  0.16996200  0.46525800  1
  O  O55  1  0.52035600  0.04071300  0.39352900  1
  O  O56  1  0.16452600  0.32905200  0.67819500  1
  O  O57  1  0.52035600  0.47964400  0.10647100  1
  O  O58  1  0.70596600  0.85298300  0.25000000  1
  O  O59  1  0.14701700  0.85298300  0.25000000  1
  O  O60  1  0.83003800  0.66007500  0.03474200  1
  O  O61  1  0.83003800  0.66007500  0.46525800  1
  O  O62  1  0.16996200  0.33992500  0.96525800  1
  O  O63  1  0.52035600  0.47964400  0.39352900  1
  O  O64  1  0.83547400  0.16452600  0.17819500  1
  O  O65  1  0.67094800  0.83547400  0.67819500  1
  O  O66  1  0.47964400  0.52035600  0.89352900  1
  O  O67  1  0.83547400  0.67094800  0.32180500  1
  O  O68  1  0.83547400  0.16452600  0.32180500  1
  O  O69  1  0.52035600  0.04071300  0.10647100  1
",-2.538649073,28.0272763
1184599,"# generated using pymatgen
data_GdZrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.16233700
_cell_length_b   4.16233700
_cell_length_c   4.16233700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdZrO3
_chemical_formula_sum   'Gd1 Zr1 O3'
_cell_volume   72.11269373
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.00000000  0.00000000  0.00000000  1
  Zr  Zr1  1  0.50000000  0.50000000  0.50000000  1
  O  O2  1  0.50000000  0.50000000  0.00000000  1
  O  O3  1  0.50000000  0.00000000  0.50000000  1
  O  O4  1  0.00000000  0.50000000  0.50000000  1
",-3.280181135,6.6541714
